run,sample,temperature,current,vibration,label
8,228,23.88,5.35,1.18,0
8,229,26.14,5.18,0.89,0
8,230,26.04,4.62,1.23,0
8,231,25.53,5.09,1.09,0
8,232,26.15,4.6,0.96,0
8,233,25.52,5.12,1.18,0
8,234,24.47,5.28,0.95,0
8,235,23.87,5.01,1.0,0
8,236,25.05,4.63,1.11,0
8,237,23.64,5.33,1.02,0
8,238,24.45,4.91,0.92,0
8,239,26.14,5.25,1.25,0
8,240,24.18,5.15,1.23,0
8,241,26.25,4.76,0.91,0
8,242,23.69,5.1,0.76,0
8,243,24.8,4.62,1.15,0
8,244,26.31,5.27,0.87,0
8,245,24.92,5.37,1.17,0
8,246,25.96,5.02,0.87,0
8,247,23.72,5.08,0.97,0
8,248,23.79,4.96,0.81,0
8,249,26.42,5.33,0.94,0
8,250,26.17,5.15,1.14,0
8,251,23.69,5.24,0.78,0
8,252,25.33,4.95,0.8,0
8,253,23.67,4.64,1.17,0
8,254,24.71,5.09,0.96,0
8,255,26.09,5.23,1.06,0
8,256,24.86,4.97,1.46,1
8,257,23.8,5.12,1.16,1
8,258,25.05,5.07,1.16,1
8,259,25.64,5.07,1.6,1
8,260,23.88,5.01,1.39,1
8,261,25.36,4.75,0.82,0
8,262,23.63,4.7,1.04,0
8,263,25.04,5.12,0.93,0
8,264,25.25,5.03,0.82,0
8,265,24.91,5.08,0.9,0
8,266,26.41,5.01,1.08,0
8,267,23.93,4.79,1.16,0
8,268,25.18,4.64,0.92,0
8,269,26.43,5.11,0.85,0
8,270,23.71,4.75,0.99,0
8,271,25.58,4.97,1.1,0
8,272,26.06,5.05,0.92,0
8,273,24.4,4.86,0.8,0
8,274,26.13,5.33,1.0,0
8,275,26.26,5.11,1.1,0
8,276,24.9,4.77,0.99,0
8,277,25.81,5.25,1.15,0
8,278,24.63,4.92,1.16,0
8,279,23.52,4.61,0.93,0
8,280,25.16,4.71,0.97,0
8,281,25.39,5.33,0.93,0
8,282,26.43,4.76,0.89,0
8,283,24.16,4.81,0.84,0
8,284,26.04,4.8,0.85,0
8,285,24.03,4.81,0.8,0
8,286,25.99,4.71,1.08,0
8,287,26.16,4.87,0.86,0
8,288,24.87,4.9,0.94,0
8,289,24.01,5.02,1.15,0
8,290,25.37,4.95,1.11,0
8,291,23.86,5.31,0.82,0
8,292,24.07,5.03,1.1,0
8,293,24.45,4.94,1.07,0
8,294,26.26,5.21,1.04,0
8,295,26.06,4.84,0.82,0
8,296,24.24,5.1,0.89,0
8,297,23.88,5.01,1.04,0
8,298,24.97,5.18,1.14,0
8,299,25.87,5.09,0.83,0
8,300,24.66,5.31,1.13,0
9,1,24.89,4.86,0.94,0
9,2,25.58,5.17,1.0,0
9,3,24.31,4.92,1.21,0
9,4,25.25,4.63,0.86,0
9,5,24.11,5.29,0.95,0
9,6,24.42,5.31,1.04,0
9,7,26.31,4.9,1.03,0
9,8,23.9,4.67,0.97,0
9,9,24.55,5.07,0.98,0
9,10,25.36,4.94,0.98,0
9,11,24.73,5.24,0.91,0
9,12,24.65,4.74,0.87,0
9,13,25.44,4.89,0.79,0
9,14,26.03,5.01,1.07,0
9,15,25.86,5.34,0.8,0
9,16,23.71,4.63,0.85,0
9,17,24.09,4.86,0.9,0
9,18,25.95,5.15,0.89,0
9,19,25.62,5.4,1.25,0
9,20,25.76,5.19,1.21,0
9,21,23.53,4.84,1.16,0
9,22,25.85,4.92,0.95,0
9,23,25.24,5.12,0.99,0
9,24,25.04,5.21,0.82,0
9,25,24.69,4.78,1.12,0
9,26,24.92,5.01,1.14,0
9,27,25.77,5.18,0.98,0
9,28,25.88,4.85,0.84,0
9,29,25.81,5.16,0.85,0
9,30,24.85,5.05,0.94,0
9,31,25.23,4.7,1.22,0
9,32,23.53,5.25,1.17,0
9,33,24.52,4.94,1.09,0
9,34,24.71,5.22,1.02,0
9,35,24.48,4.62,1.14,0
9,36,26.27,4.72,1.23,0
9,37,24.49,5.1,1.05,0
9,38,25.32,5.29,1.24,0
9,39,24.11,4.91,1.02,0
9,40,24.07,4.69,1.03,0
9,41,24.85,5.32,0.8,0
9,42,23.81,5.04,0.77,0
9,43,26.71,4.99,0.84,1
9,44,28.48,4.83,0.87,1
9,45,27.02,4.65,1.01,1
9,46,26.83,4.93,0.83,1
9,47,29.37,4.98,0.78,1
9,48,27.8,4.7,0.85,1
9,49,29.32,4.98,1.05,1
9,50,27.33,5.0,1.09,1
9,51,27.7,4.71,0.78,1
9,52,29.14,5.02,1.21,1
9,53,27.36,5.06,1.12,1
9,54,28.63,4.97,1.1,1
9,55,27.03,5.09,1.15,1
9,56,27.87,5.32,1.12,1
9,57,27.68,4.75,1.03,1
9,58,27.32,4.79,1.19,1
9,59,28.59,4.83,1.21,1
9,60,29.48,4.77,1.0,1
9,61,26.82,5.4,0.79,1
9,62,27.26,4.86,0.98,1
9,63,25.02,4.97,0.79,0
9,64,25.58,5.2,0.94,0
9,65,25.74,5.28,0.95,0
9,66,23.53,4.69,1.21,0
9,67,24.48,5.2,0.99,0
9,68,23.7,5.04,0.87,0
9,69,26.35,4.71,1.16,0
9,70,26.02,4.74,0.76,0
9,71,23.8,4.84,1.02,0
9,72,24.67,4.66,1.13,0
9,73,25.53,4.72,0.93,0
9,74,24.15,4.63,1.09,0
9,75,24.15,5.16,1.17,0
9,76,25.93,5.11,1.11,0
9,77,26.19,4.91,0.9,0
9,78,23.66,4.6,1.14,0
9,79,25.8,5.34,0.94,0
9,80,24.22,4.67,0.96,0
9,81,26.47,4.87,0.85,0
9,82,25.51,4.78,1.19,0
9,83,25.89,5.26,0.83,0
9,84,24.0,4.93,0.8,0
9,85,24.48,5.05,0.84,0
9,86,24.12,5.03,1.22,0
9,87,23.86,4.77,0.93,0
9,88,24.02,4.92,0.91,0
9,89,24.67,4.97,0.78,0
9,90,25.95,5.12,0.93,0
9,91,23.7,4.77,0.9,0
9,92,25.3,5.39,0.8,0
9,93,25.11,5.39,1.18,0
9,94,24.01,5.37,1.05,0
9,95,26.44,5.16,1.09,0
9,96,26.42,5.15,0.92,0
9,97,25.41,5.31,0.91,0
9,98,26.05,4.99,0.92,0
9,99,25.33,5.07,0.94,0
9,100,25.42,4.79,1.04,0
9,101,26.47,4.79,1.06,0
9,102,26.19,4.85,1.12,0
9,103,25.77,5.1,0.78,0
9,104,24.62,4.84,0.83,0
9,105,24.11,4.63,1.21,0
9,106,25.29,5.36,1.12,0
9,107,24.49,4.82,1.07,0
9,108,25.78,5.02,1.24,0
9,109,25.44,4.83,0.76,0
9,110,26.04,4.87,0.87,0
9,111,25.12,5.33,1.08,0
9,112,24.25,5.15,1.11,0
9,113,25.32,4.91,0.91,0
9,114,24.83,4.6,1.18,0
9,115,23.71,4.75,1.07,0
9,116,23.92,4.76,0.8,0
9,117,25.28,5.26,1.22,0
9,118,24.21,4.66,1.11,0
9,119,24.43,5.18,0.87,0
9,120,24.03,4.8,0.89,0
9,121,24.84,5.11,0.89,0
9,122,25.84,4.66,1.24,0
9,123,24.69,4.73,0.97,0
9,124,25.02,5.19,1.13,0
9,125,25.96,5.23,0.76,0
9,126,24.64,5.28,1.13,0
9,127,26.26,5.08,0.83,0
9,128,25.68,4.81,0.98,0
9,129,24.86,4.9,1.05,0
9,130,23.72,4.71,0.98,0
9,131,23.96,4.75,0.76,0
9,132,25.0,5.18,1.0,0
9,133,26.28,5.35,1.24,0
9,134,24.62,4.99,1.07,0
9,135,25.26,4.93,0.77,0
9,136,26.26,4.91,1.03,0
9,137,24.08,4.95,0.88,0
9,138,26.24,5.18,1.0,0
9,139,24.97,5.15,1.1,0
9,140,25.45,5.34,1.12,0
9,141,24.23,4.63,1.16,0
9,142,25.39,5.14,1.1,0
9,143,25.44,4.81,0.98,0
9,144,25.54,4.8,1.05,0
9,145,26.36,5.27,0.76,0
9,146,25.81,5.12,1.21,0
9,147,24.69,5.07,1.2,0
9,148,25.06,4.75,0.96,0
9,149,25.99,4.8,0.9,0
9,150,26.4,5.13,0.94,0
9,151,24.42,4.93,1.19,0
9,152,25.68,4.67,1.07,0
9,153,25.83,4.88,0.82,0
9,154,25.75,5.34,0.95,0
9,155,24.42,5.39,1.16,0
9,156,23.5,4.66,1.1,0
9,157,25.07,5.12,1.12,0
9,158,24.01,4.9,1.1,0
9,159,24.09,4.75,1.22,0
9,160,24.85,5.25,0.84,0
9,161,23.68,4.75,1.13,0
9,162,24.28,5.32,0.95,0
9,163,25.38,5.53,1.18,1
9,164,24.38,5.67,0.89,1
9,165,25.26,5.48,1.09,1
9,166,23.68,5.87,0.75,1
9,167,26.46,5.41,1.01,1
9,168,25.31,6.15,1.13,1
9,169,24.92,5.7,0.96,1
9,170,26.17,6.15,1.16,1
9,171,25.5,5.68,0.78,1
9,172,24.49,5.96,0.98,1
9,173,25.68,5.31,0.82,0
9,174,25.31,5.3,0.89,0
9,175,25.6,5.25,0.93,0
9,176,25.36,5.13,0.99,0
9,177,24.74,4.75,1.24,0
9,178,26.37,5.25,0.76,0
9,179,24.58,4.64,1.15,0
9,180,24.48,4.96,1.05,0
9,181,24.7,5.09,0.79,0
9,182,24.78,5.35,1.22,0
9,183,26.46,5.29,1.2,0
9,184,25.7,4.84,0.85,0
9,185,23.93,5.02,1.04,0
9,186,26.07,5.0,0.81,0
9,187,25.89,4.84,1.09,0
9,188,25.15,5.3,0.83,0
9,189,24.84,4.69,1.08,0
9,190,24.22,4.77,1.13,0
9,191,25.48,4.67,0.97,0
9,192,25.65,4.73,1.21,0
9,193,26.21,5.21,0.86,0
9,194,24.27,4.98,1.2,0
9,195,23.87,4.71,1.02,0
9,196,25.68,4.67,1.1,0
9,197,26.12,5.35,1.13,0
9,198,25.3,5.12,0.94,0
9,199,25.65,5.19,0.94,0
9,200,25.43,5.05,1.18,0
9,201,25.93,4.78,0.81,0
9,202,23.76,4.67,1.12,0
9,203,26.31,5.2,0.81,0
9,204,24.6,5.28,1.23,0
9,205,25.23,4.6,0.78,0
9,206,25.11,5.28,1.24,0
9,207,24.46,4.89,1.09,0
9,208,25.89,5.02,1.05,0
9,209,24.17,4.92,1.02,0
9,210,24.88,4.72,1.22,0
9,211,26.01,5.0,0.98,0
9,212,25.3,4.72,1.08,0
9,213,25.9,5.16,1.05,0
9,214,24.43,5.39,0.81,0
9,215,26.49,5.17,0.99,0
9,216,25.99,5.0,1.1,0
9,217,24.63,5.38,0.92,0
9,218,25.98,4.77,1.12,0
9,219,25.93,5.16,0.78,0
9,220,26.1,4.74,0.99,0
9,221,24.68,5.39,1.08,0
9,222,26.05,5.39,1.02,0
9,223,24.51,5.14,1.25,0
9,224,25.77,4.91,1.01,0
9,225,24.35,5.16,0.85,0
9,226,26.07,4.92,0.82,0
9,227,25.76,5.06,1.15,0
9,228,26.05,5.17,0.98,0
9,229,23.99,4.71,1.1,0
9,230,24.37,4.72,0.86,0
9,231,25.75,5.19,0.75,0
9,232,25.68,5.06,1.09,0
9,233,26.47,4.72,1.36,1
9,234,26.02,5.34,1.64,1
9,235,24.04,4.64,1.48,1
9,236,25.28,5.38,1.35,1
9,237,23.6,4.79,1.49,1
9,238,26.36,5.12,0.94,0
9,239,25.58,5.24,1.08,0
9,240,25.83,5.29,1.08,0
9,241,24.33,5.12,0.93,0
9,242,23.86,4.67,0.99,0
9,243,25.51,5.01,0.76,0
9,244,25.22,5.06,0.89,0
9,245,25.74,5.24,0.84,0
9,246,24.95,5.12,0.97,0
9,247,25.21,4.68,0.78,0
9,248,26.23,5.24,0.84,0
9,249,25.94,4.62,1.03,0
9,250,25.11,5.25,0.99,0
9,251,25.06,5.07,1.11,0
9,252,25.87,4.7,1.13,0
9,253,26.4,5.32,0.84,0
9,254,25.3,4.74,1.03,0
9,255,25.9,4.7,0.81,0
9,256,24.12,4.73,1.03,0
9,257,26.05,4.63,1.24,0
9,258,25.02,4.89,1.02,0
9,259,24.77,5.36,0.75,0
9,260,24.4,5.36,1.01,0
9,261,25.85,5.13,0.97,0
9,262,25.23,5.16,1.01,0
9,263,26.46,4.88,1.02,0
9,264,24.13,4.68,1.16,0
9,265,24.21,4.75,0.9,0
9,266,26.0,5.37,1.05,0
9,267,24.15,4.89,0.81,0
9,268,25.37,4.66,0.88,0
9,269,24.65,5.32,0.95,0
9,270,23.75,4.8,0.96,0
9,271,25.58,5.03,0.79,0
9,272,25.7,5.4,1.1,0
9,273,24.08,4.9,1.08,0
9,274,25.96,5.08,0.96,0
9,275,23.96,5.39,0.97,0
9,276,23.58,5.08,0.79,0
9,277,23.87,4.69,1.02,0
9,278,23.7,5.11,0.93,0
9,279,24.5,4.82,1.18,0
9,280,24.18,4.61,0.94,0
9,281,26.41,4.9,0.8,0
9,282,26.28,4.74,1.11,0
9,283,24.42,5.26,0.99,0
9,284,25.09,5.16,1.18,0
9,285,25.15,5.09,1.2,0
9,286,24.01,5.36,0.94,0
9,287,24.54,5.19,1.23,0
9,288,25.1,5.08,1.17,0
9,289,24.93,4.7,0.75,0
9,290,25.04,4.72,0.81,0
9,291,24.64,5.19,0.78,0
9,292,25.68,5.38,1.1,0
9,293,24.25,5.09,1.1,0
9,294,24.05,5.39,1.15,0
9,295,25.01,4.82,0.96,0
9,296,26.33,5.31,1.16,0
9,297,24.42,5.29,1.22,0
9,298,24.72,4.85,0.8,0
9,299,23.74,5.18,1.22,0
9,300,24.0,4.65,1.12,0
10,1,26.12,5.37,0.96,0
10,2,25.03,5.18,0.99,0
10,3,25.05,5.4,1.19,0
10,4,25.59,4.92,1.06,0
10,5,26.23,5.2,1.11,0
10,6,25.61,5.2,0.87,0
10,7,25.72,5.36,1.16,0
10,8,26.14,5.02,1.05,0
10,9,25.32,5.37,1.09,0
10,10,26.15,5.02,0.86,0
10,11,23.73,5.27,1.01,0
10,12,26.36,4.94,0.94,0
10,13,24.62,4.69,1.21,0
10,14,24.25,5.03,1.13,0
10,15,23.85,4.84,0.9,0
10,16,24.14,5.19,1.03,0
10,17,24.15,4.84,1.22,0
10,18,25.43,5.26,0.77,0
10,19,24.89,5.09,0.99,0
10,20,24.57,5.09,0.91,0
10,21,24.56,4.6,1.2,0
10,22,24.06,4.88,0.8,0
10,23,24.98,4.67,1.01,0
10,24,23.96,4.7,0.99,0
10,25,23.97,5.13,0.86,0
10,26,24.69,4.84,0.96,0
10,27,24.05,5.25,0.8,0
10,28,24.82,5.27,0.83,0
10,29,24.56,4.95,0.93,0
10,30,26.11,4.76,0.84,0
10,31,23.62,4.92,1.12,0
10,32,26.2,4.73,0.85,0
10,33,24.94,5.13,0.88,0
10,34,24.76,5.04,1.15,0
10,35,25.64,4.86,1.13,0
10,36,26.15,5.0,1.21,0
10,37,26.03,4.91,0.8,0
10,38,23.82,4.62,0.83,0
10,39,25.0,5.21,0.87,0
10,40,25.53,4.87,1.24,0
10,41,25.71,4.95,0.89,0
10,42,24.96,5.21,0.87,0
10,43,23.96,5.01,0.87,0
10,44,25.8,5.29,1.25,0
10,45,24.24,5.26,0.85,0
10,46,25.62,5.25,1.1,0
10,47,25.01,4.74,1.25,0
10,48,25.27,5.11,0.86,0
10,49,23.9,4.63,1.25,0
10,50,26.29,4.94,1.06,0
10,51,23.77,4.64,0.95,0
10,52,24.42,5.11,0.87,0
10,53,24.51,4.98,1.0,0
10,54,25.43,4.84,0.88,0
10,55,27.46,4.88,0.96,1
10,56,28.73,4.63,0.78,1
10,57,26.8,4.98,1.2,1
10,58,27.41,5.36,0.93,1
10,59,29.09,4.61,1.03,1
10,60,28.84,5.19,0.93,1
10,61,27.13,4.9,1.08,1
10,62,28.73,5.31,0.82,1
10,63,28.46,5.07,1.21,1
10,64,26.72,5.16,1.21,1
10,65,29.47,4.87,1.11,1
10,66,27.08,5.18,0.77,1
10,67,29.06,4.8,1.19,1
10,68,27.85,5.38,1.2,1
10,69,27.76,5.33,0.78,1
10,70,28.3,5.0,0.76,1
10,71,28.2,4.7,0.77,1
10,72,27.69,5.16,1.12,1
10,73,27.0,5.3,1.24,1
10,74,27.7,4.91,1.14,1
10,75,24.31,4.75,0.83,0
10,76,24.15,5.16,1.19,0
10,77,25.87,4.96,1.1,0
10,78,25.08,4.84,0.86,0
10,79,25.62,5.04,0.84,0
10,80,23.64,4.79,0.77,0
10,81,23.94,5.31,1.21,0
10,82,24.31,5.23,1.07,0
10,83,24.25,5.26,1.02,0
10,84,23.5,4.88,1.05,0
10,85,24.61,4.67,1.1,0
10,86,25.15,5.18,0.95,0
10,87,25.33,4.86,0.78,0
10,88,25.95,5.26,0.86,0
10,89,26.4,4.74,1.24,0
10,90,25.11,5.38,1.14,0
10,91,25.84,4.69,1.12,0
10,92,24.65,5.12,1.19,0
10,93,25.4,5.04,1.16,0
10,94,24.16,4.82,1.04,0
10,95,25.92,5.2,0.83,0
10,96,24.2,5.18,0.93,0
10,97,26.21,4.67,0.84,0
10,98,24.06,5.29,0.84,0
10,99,24.97,5.18,1.07,0
10,100,23.56,4.73,0.84,0
10,101,24.68,5.09,0.78,0
10,102,23.72,4.8,1.2,0
10,103,26.41,4.68,1.01,0
10,104,25.68,5.25,1.05,0
10,105,24.63,4.62,1.16,0
10,106,25.79,5.12,0.77,0
10,107,24.25,4.67,0.82,0
10,108,25.38,4.61,1.23,0
10,109,26.37,4.69,1.12,0
10,110,24.52,5.17,0.85,0
10,111,24.94,5.05,0.97,0
10,112,23.99,4.87,0.83,0
10,113,23.67,5.15,1.06,0
10,114,23.87,5.26,0.8,0
10,115,24.39,5.01,1.17,0
10,116,23.93,5.33,0.76,0
10,117,24.78,4.72,1.08,0
10,118,24.18,5.3,0.94,0
10,119,26.15,5.26,0.81,0
10,120,24.01,4.69,0.8,0
10,121,26.37,4.89,1.06,0
10,122,23.86,5.34,1.21,0
10,123,26.19,5.08,0.84,0
10,124,25.09,5.08,1.09,0
10,125,23.95,5.13,0.9,0
10,126,25.95,4.88,0.8,0
10,127,26.25,5.13,1.22,0
10,128,25.93,5.17,0.79,0
10,129,23.51,5.35,0.82,0
10,130,25.47,4.86,0.95,0
10,131,25.66,5.23,0.99,0
10,132,23.7,5.06,1.23,0
10,133,24.34,4.67,1.25,0
10,134,24.05,4.91,0.91,0
10,135,24.77,5.15,0.96,0
10,136,25.88,4.87,1.15,0
10,137,25.46,4.8,0.96,0
10,138,24.99,5.03,1.02,0
10,139,25.96,4.91,1.04,0
10,140,24.77,5.06,1.1,0
10,141,25.74,5.16,0.87,0
10,142,23.51,5.4,0.76,0
10,143,25.18,5.37,1.21,0
10,144,23.68,4.88,1.17,0
10,145,26.1,5.26,0.9,0
10,146,23.93,5.28,1.24,0
10,147,26.24,4.79,1.16,0
10,148,23.67,4.71,1.23,0
10,149,25.61,4.9,0.76,0
10,150,26.39,4.9,1.1,0
10,151,25.49,4.66,1.17,0
10,152,26.11,4.62,0.93,0
10,153,23.74,4.66,1.03,0
10,154,25.94,4.72,0.84,0
10,155,25.73,5.2,1.1,0
10,156,24.4,4.93,0.92,0
10,157,25.84,5.16,0.89,0
10,158,23.97,5.3,0.77,0
10,159,25.75,5.0,0.76,0
10,160,26.0,5.14,1.19,0
10,161,25.16,5.26,1.21,0
10,162,25.01,5.17,0.96,0
10,163,23.97,6.18,1.01,1
10,164,23.88,5.58,1.06,1
10,165,24.05,6.07,1.03,1
10,166,25.95,5.91,0.91,1
10,167,25.98,5.92,1.15,1
10,168,24.08,5.88,0.79,1
10,169,26.04,5.83,0.89,1
10,170,23.7,5.65,1.13,1
10,171,25.16,5.62,0.77,1
10,172,26.43,6.03,1.03,1
10,173,23.64,4.85,1.22,0
10,174,23.53,4.89,0.89,0
10,175,24.69,4.76,1.13,0
10,176,25.68,5.38,1.1,0
10,177,23.79,4.93,1.12,0
10,178,23.8,5.25,0.83,0
10,179,25.26,4.91,1.04,0
10,180,26.06,4.83,0.83,0
10,181,24.89,5.31,0.8,0
10,182,25.66,5.31,1.15,0
10,183,25.46,5.22,0.83,0
10,184,26.39,5.01,1.11,0
10,185,25.45,5.34,0.92,0
10,186,25.86,4.87,0.93,0
10,187,26.07,4.94,1.2,0
10,188,25.82,4.91,0.85,0
10,189,25.33,4.66,0.83,0
10,190,25.38,5.0,1.15,0
10,191,23.93,5.3,1.02,0
10,192,26.41,5.23,0.79,0
10,193,23.78,4.85,1.22,0
10,194,23.98,4.82,0.93,0
10,195,23.77,4.74,1.14,0
10,196,24.27,4.98,0.88,0
10,197,26.13,5.12,0.82,0
10,198,23.87,5.05,0.77,0
10,199,26.08,4.92,1.18,0
10,200,26.25,4.7,0.93,0
10,201,26.03,5.36,0.94,0
10,202,25.55,5.0,0.88,0
10,203,26.13,5.15,1.06,0
10,204,25.43,5.19,0.87,0
10,205,25.96,4.61,1.18,0
10,206,24.37,4.73,0.95,0
10,207,23.72,4.91,0.98,0
10,208,23.78,4.97,1.07,0
10,209,26.2,4.97,0.79,0
10,210,25.7,5.33,1.21,0
10,211,25.8,4.76,0.91,0
10,212,24.45,5.4,0.99,0
10,213,25.61,4.98,0.89,0
10,214,23.61,4.72,0.98,0
10,215,25.42,4.86,0.77,0
10,216,25.3,4.9,1.22,0
10,217,24.58,4.94,0.99,0
10,218,23.66,5.29,1.23,0
10,219,25.55,4.82,1.07,0
10,220,23.75,4.66,0.95,0
10,221,24.4,5.17,1.19,0
10,222,25.07,5.14,0.88,0
10,223,25.99,4.67,1.2,0
10,224,24.53,5.2,0.83,0
10,225,24.55,4.94,0.99,0
10,226,25.57,4.73,1.1,0
10,227,24.56,5.15,0.94,0
10,228,23.53,5.23,1.05,0
10,229,23.73,5.13,1.06,0
10,230,24.47,5.39,1.22,0
10,231,25.73,5.19,0.91,0
10,232,23.95,4.97,0.82,0
10,233,26.09,4.69,1.23,0
10,234,24.72,5.02,0.75,0
10,235,24.85,5.27,0.81,0
10,236,24.85,5.38,0.8,0
10,237,24.16,5.38,0.96,0
10,238,25.14,4.73,0.94,0
10,239,24.54,5.36,1.24,0
10,240,25.23,4.61,1.16,0
10,241,23.55,5.32,1.0,0
10,242,26.1,5.16,1.07,0
10,243,24.87,4.93,0.93,0
10,244,25.13,5.02,1.13,0
10,245,23.84,4.74,0.96,0
10,246,24.03,5.08,1.02,0
10,247,24.64,5.28,1.09,0
10,248,24.81,4.83,1.06,0
10,249,26.28,5.29,1.25,0
10,250,25.92,4.68,1.07,0
10,251,25.35,4.93,1.53,1
10,252,26.28,4.68,1.44,1
10,253,23.6,4.83,1.26,1
10,254,24.86,4.9,1.38,1
10,255,23.87,5.37,1.36,1
10,256,25.96,5.16,1.12,0
10,257,23.52,4.9,0.86,0
10,258,24.35,5.3,0.88,0
10,259,26.02,5.24,0.96,0
10,260,24.22,5.32,0.96,0
10,261,23.55,4.72,0.94,0
10,262,25.95,5.26,1.05,0
10,263,24.51,5.37,1.25,0
10,264,24.23,5.38,0.85,0
10,265,25.43,5.26,1.15,0
10,266,25.23,4.7,1.07,0
10,267,26.43,4.74,1.2,0
10,268,25.05,4.95,0.8,0
10,269,25.9,5.0,1.07,0
10,270,25.85,5.27,1.06,0
10,271,24.28,5.04,1.22,0
10,272,24.11,4.67,0.97,0
10,273,25.39,5.07,0.76,0
10,274,25.62,5.34,0.79,0
10,275,24.65,5.19,0.82,0
10,276,24.86,5.11,0.93,0
10,277,24.22,5.32,0.9,0
10,278,25.11,4.8,1.14,0
10,279,25.86,5.22,1.08,0
10,280,24.32,5.35,1.06,0
10,281,25.42,5.06,0.8,0
10,282,24.88,5.08,0.8,0
10,283,24.35,5.32,0.8,0
10,284,24.98,4.89,1.17,0
10,285,24.67,4.99,0.76,0
10,286,23.72,5.37,0.79,0
10,287,25.56,4.9,0.91,0
10,288,26.22,5.25,0.84,0
10,289,23.53,4.74,1.03,0
10,290,25.32,4.63,1.24,0
10,291,26.48,4.99,1.06,0
10,292,25.14,4.73,1.12,0
10,293,26.28,4.75,0.76,0
10,294,23.57,5.01,0.83,0
10,295,26.1,4.69,0.86,0
10,296,24.48,4.78,1.11,0
10,297,26.32,4.81,0.99,0
10,298,26.36,4.88,1.03,0
10,299,24.38,5.2,1.0,0
10,300,25.04,4.92,0.85,0
